			0	22	777	301	0
		Oops! something's come up,<br>but I'll ask for more help later!<br>Take this for your help so far!	0	22	300
217	0	...	218
218	0	A lottery!<br>Relying on nothing but<br>luck to see you through.<br>In a way, that's the hardest test!	219
219	0	Don't worry, though!<br>You just leave the exam<br>prep to me, future Ranger!	220
220	0	See, I've gotten Super Rares<br>from my last 5 Capsule draws!<br>We got this in the bag!	221
221	16	See you tomorrow to<br>tell you the lottery results,<br>so drop in to see me!<br>We're all counting on you!	301
230	0	Sheesh!<br>You didn't forget our<br>promise, did you?	231
231	0	You SWORE to invite<br>your friends to fight<br>alongside us Rangers!	232
232	0	I believe in my heart that<br>you'll invite them tomorrow<br> so we can at last defeat<br>that nasty Kaijin army!<br>Don't let me down!	205
301	0	I've been waiting!<br>Are you prepared to hear<br>your final exam results?	302
302	0	This will make or break<br>your future as a Ranger!<br>No pressure or anything!	303
303	0	Before I announce the results...<br>I have a confession to<br>make... Don't get mad!	304
304	0	Truth is... I didn't<br>make it in time to<br>enter you into the lottery.	305
305	0	Just as I was about to<br>submit it to the Cat CPU,<br>an urgent call  for<br>Ranger backup came in.	306
306	0	I was the only Ranger<br>available at the time,<br>so I had no choice but to rush<br>right over and help.	307
307	0	Didn't want to cause<br>you any trouble, so I<br>rushed the mission a bit,<br>but I still didn't make it...	308
308	0	And that's why I couldn't<br>enter you in the lottery.<br>I feel real bad about that...	309
309	0	Huh?<br>Looks like I just got an email<br>that wasn't there before.<br>Let me check...	310
310	0	...	311
311	0	You passed?!<br>Says here you've been<br>accepted as a new Ranger recruit!	312
312	0	"In addition to assisting the<br>Rangers in many good deeds,<br>you scouted potential recruits<br>to increase our numbers."	313
313	0	Well, that's just great!!<br>I told ya, my motto's always<br>been "Good deeds reward<br>good Cats in turn"!	314
314	0	Your hard work spreading<br>the word to your friends<br>really contributed to the good<br>results we've been getting!	315
315	0	Thanks a million, Ranger!<br>At long last, you're<br>an official member of the<br>Nyanko Ranger team!	316
316	0	With our strength combined,<br>we'll be able to take<br>down tons of Kaijin<br>and save the city!	317
317	0	And while we're celebrating...<br>You've done us some real<br>favors, so here's something<br>extra, just from me!	318
318	16	Nya-Nyah!<br><flash>777 Cat Food!</flash><br>Don't spend it all in one place!	-2
